"","X67_S53","X68_S54"
"Olfr1179",0,0
"Olfr211",0,0
"Olfr1377",0,0
"Olfr1378",0,0
"Olfr51",0,0
"Olfr1280",0,0
"Olfr1282",0,0
"Olfr853",0,0
"Olfr851",0,0
"Pirb",0.460761525454241,0.102727117329161
"Ggt7",5.43698600036004,7.96135159300995
"Olfr1199",0,0
"Igfbp3",0,0
"Igfbp1",0,0
"Tsx",0,0
"Hk3",1.3362084238173,1.95181522925405
"Kif1b",13.5463888483547,19.7236065271989
"Trex1",0,0
"Plscr1",147.627992755539,166.263839397247
"Trp53",155.138405620443,148.954320127283
"Atp11a",12.0258758143557,21.6754217564529
"Zfp13",0,0
"Ammecr1",4.56153910199698,4.05772113450185
"Trap1a",0,0
"Snx33",3.87039681381562,3.6468126651852
"Fcgr2b",0,0.205454234658321
"Nras",153.15713106099,150.854771797872
"Nr1i2",0,0.0513635586645803
"Npy6r",0,0
"Orm3",0.0921523050908481,0.256817793322902
"Kcnab2",154.954101010261,160.562484385478
"Snord16a",0.0921523050908481,0.154090675993741
"Snord110",0,0.0513635586645803
"Zscan25",1.98127455945323,0.462272027981223
"Senp8",6.49673750890479,4.87953807313513
"Ccm2",67.4094111739554,72.9362533037041
"Cpeb1",0,0.102727117329161
"Pcmt1",104.731094735749,105.8602944077
"Igbp1",39.0265012059742,40.6285749036831
"Serp2",0.414685372908817,0.719089821304125
"Mir297a-3",0,0
"Mir18b",0,0
"Gm1995",0,0
"Cyp4b1-ps2",0,0
"Mir3106",0,0
"Mir6962",0,0
"Arfgef1",49.9465493592397,64.872174593365
"Zfp185",0,0
"Vmn2r27",0,0
"Rhobtb3",0,0
"Ccdc18",3.73216835617935,7.44771600636415
"Bmper",0,0.205454234658321
"Mir1896",0,0
"2810414N06Rik",1.88912225436239,0.975907614627027
"4930549C15Rik",0,0
"B330016D10Rik",1.05975150854475,1.54090675993741
"Rnaseh2b",32.6219160021602,41.9640274289621
"Ces1d",0,0
"1110059E24Rik",30.963174510525,35.0299470092438
"Batf3",76.9010985983128,78.9971532261246
"Cst11",0,0
"Pom121",41.6067657485179,53.5208281284927
"Rbm5",55.3374592070543,66.3103542359732
"Atp1a1",141.26948370427,166.263839397247
"Stn1",62.479262851595,61.5335432801673
"Ccdc169",0,0
"Vmn2r21",0,0
"Wdr36",70.4504372419534,83.7739641819305
"Zcchc2",16.3109580010801,18.4908811192489
"Serac1",0.967599203453905,1.28408896661451
"Smarcb1",131.317034754459,122.142542504372
"Serpinb12",0,0
"Aip",119.705844313012,131.747527974649
"Ifitm7",0.0460761525454241,0.564999145310384
"D830013O20Rik",0,0
"Etd",0,0
"D6Wsu163e",17.601090272352,17.4636099459573
"Rtcb",174.766846604793,180.799726499323
"Mlec",293.781548629624,302.993632562359
"Rbm15b",62.479262851595,61.6362703974964
"Cdk5rap2",34.7874951717952,34.6190385399272
"Exosc4",90.72394436194,102.110754625186
"Mrps27",33.2209059852508,22.3431480190924
"Miga2",6.1281282885414,6.31771771574338
"Akap6",0,0
"Uncx",0,0
"Ramp3",4.37723449181529,1.43817964260825
"Trpc3",0,0
"Mir7010",0,0
"Gm5766",0,0
"Spi1",0,0.0513635586645803
"Serf2",147.581916602993,140.787514299615
"Sema7a",1.70481764418069,2.67090505055818
"Bmp4",0,0
"Mif",844.621952310168,759.358851297156
"Nat14",0.921523050908481,0.770453379968705
"Grik2",0,0
"2010010A06Rik",0.0460761525454241,0
"Prnd",0,0
"Trp73",6.3124328987231,6.72862618506003
"Picalm",58.240256817416,66.2076271186441
"1700022H16Rik",0,0
"Dmxl1",14.3757595941723,17.0527014766407
"Irf7",10.4592866278113,20.9049683764842
"Zfp119b",1.65874149163527,2.10590590524779
"Dnah7c",0,0
"Myl10",4.83799601726953,9.45089479428278
"AI427809",0,0
"Dusp13",0.0460761525454241,0
"Phf21b",0.737218440726785,0.256817793322902
"Uqcc1",33.7277436632504,23.6786005443715
"Yjefn3",1.05975150854475,1.59227031860199
"Gemin6",14.7443688145357,17.4122463872927
"Hspb11",17.3707095096249,20.7508777004905
"Grap2",66.7643450383195,65.1803559453525
"Mir1901",0,0
"Mir1893",0,0
"Mir1898",0.138228457636272,0.0513635586645803
"Mir1906-1",0,0
"Cplx4",0,0
"Atpaf2",55.7982207325085,49.6685612286492
"Tex22",0.0460761525454241,0.102727117329161
"Mir7228",0,0
"Mir7222",0,0
"Eif2ak3",47.8731224946956,59.5303644922486
"Tbc1d15",45.3850102572427,56.4485509723738
"Fam234b",45.0624771894247,55.1644620057593
"Mir450-1",0,0
"Arhgef7",13.0856273229004,12.8922532248097
"Qrfprl",0,0
"Zbtb21",22.0704770692581,20.3399692311738
"Shroom4",0,0
"G3bp2",248.719071440199,290.460924248202
"Gm5415",0,0
"Tdpoz8",0,0
"Odaph",5.20660523763292,2.05454234658321
"Gm10413",0,0
"Stk38l",12.1180281194465,17.1554285939698
"Cenpo",13.6385411534455,16.0254303033491
"Slain1",56.0286014952357,64.2044483307254
"Cma2",0,0
"Tdrp",0,0.359544910652062
"Mir7011",0,0
"Krtap26-1",0,0
"Cth",1.93519840690781,2.10590590524779
"Slc25a41",0,0.0513635586645803
"Epop",78.9745254628568,66.1049000013149
"Nt5dc3",3.40963528836138,3.33863131319772
"9530003J23Rik",0,0
"Gnb4",41.8832226637905,43.9158426582162
"Gnb3",0,0.102727117329161
"Kcnip3",0.414685372908817,0.205454234658321
"Snap91",0,0
"Kdm5c",64.4144612585028,71.2926194264375
"Tecta",0,0.0513635586645803
"Dnaaf4",3.59393989854308,3.28726775453314
"1500009L16Rik",52.0199762237838,50.2849239326242
"Rfpl4",0,0
"Vwa5b2",0,0
"Was",66.3035835128652,62.7662686881172
"Nrsn1",0,0
"2310079G19Rik",0,0
"Ccdc78",0.276456915272544,0.616362703974964
"Ifi47",82.4302369037636,150.49522688722
"Myo10",85.1026537513982,60.4549085482111
"Ggt1",18.7529940859876,23.1649649577257
"Cct5",630.782528346855,554.110070873493
"Hhex",2.4881122374529,1.43817964260825
"Pdk1",132.422862415549,181.929724789944
"Lhfpl3",0.645066135635937,0.154090675993741
"Ripk1",60.1293790717784,79.8189701647579
"Tnni2",0,0
"Gm6570",0,0
"Gsc",0,0
"Il18bp",1.38228457636272,1.95181522925405
"Tle3",88.0515275143054,103.805752061117
"Mir216c",0,0
"Spic",0,0
"Ccr4",9.99852510235702,8.8858956489724
"Tubgcp6",13.8228457636272,22.034966667105
"Reg4",0,0
"Pcnx4",16.6334910688981,21.1104226111425
"Tmem179b",61.0509021226869,58.9653653469382
"Tob2",43.3115833926986,48.2303815860409
"Xpo4",16.7717195265344,19.3126980578822
"Lipt2",1.38228457636272,2.05454234658321
"Snora28",0.737218440726785,2.92772284388108
"Mir1931",1.01367535599933,1.54090675993741
"Tmem246",0.138228457636272,0.154090675993741
"Arhgap28",0,0
"Mir875",0,0
"Mir449b",0,0
"Mir466d",0,0
"Stim1",50.2690824270577,68.8785321692022
"Elmo2",143.158605958633,125.48117381757
"C8a",0,0
"Vwa7",0,0
"Oas2",0,0
"Med13l",28.8436714934355,35.7490368305479
"Hcfc1",79.9421246663107,102.418935977173
"Inhbe",0,0
"Fosl2",13.1777796279913,7.70453379968705
"Fosb",17.5550141198066,18.2854268845906
"Phkg1",0.0460761525454241,0
"Phf2",11.4268858312652,17.1040650353053
"Prmt9",20.2735071199866,27.4795038855505
"Sv2b",0,0
"Tmem132a",0.322533067817968,0.256817793322902
"Nol12",51.605290850875,49.6171976699846
"Irak3",0.598989983090513,2.15726946391237
"Bbox1",0,0
"Aste1",11.2886573736289,9.60498547027652
"Emx2",0,0
"Hnrnph1",94.640417328301,102.16211818385
"Ttc38",10.6896673905384,16.1795209793428
"Cryba1",0,0
"Cxcl16",0.460761525454241,0.308181351987482
"Mir467g",0,0
"Mir466k",0,0
"Csn1s2a",0,0
"Med28",148.595591958993,153.885221759083
"Cyp2j13",0,0
"Anapc7",39.3951104263376,37.7522156184666
"Nudt5",64.1380043432303,59.3762738162549
"Gsdma2",0,0
"Dbnl",318.662671004153,349.272198919146
"Csrp3",0,0
"H2-Q8",0,0
"Gm1070",0,0
"Zdhhc2",84.3654353106715,86.9071412604699
"Gm536",0,0
"Kars",223.561492150398,196.003339864039
"Kifc3",49.1632547659675,41.5531189596455
"Dmrtc1b",0,0
"Gm973",0,0
"Asb7",3.17925452563426,4.72544739714139
"Zfp654",16.9099479841706,18.234063325926
"8030423F21Rik",0,0
"Znrf1",110.168080736109,132.928889823934
"Sirt3",25.7565692728921,24.9113259523215
"A230103J11Rik",0.276456915272544,0
"Zmiz1",119.890148923193,118.393002721858
"4921518K17Rik",0,0
"1700072I22Rik",0,0
"Cd226",20.9646494081679,38.5740325570998
"3110040N11Rik",32.9905252225236,28.8663199694942
"Ino80e",29.3044330188897,24.2435996896819
"Mir8111",0,0
"4732471J01Rik",0,0
"Gm10825",0,0
"Vmn2r38",0,0
"Tnfrsf25",0,0.205454234658321
"Fgfr1op2",202.735071199866,229.389652996016
"4930404H11Rik",0,0
"Gm6566",0.552913830545089,0.359544910652062
"Stag1",40.961699612882,47.7681095580597
"Gm29508",0,0
"Gm31938",0,0
"Gm32755",0,0
"Gm34637",0,0
"Mir7033",0,0
"D430042O09Rik",6.63496596654107,8.52635073832034
"Vmn2r121",0,0
"Serpinb10",0,0
"Crybg2",5.16052908508749,4.10908469316643
"Mr1",13.7306934585364,13.2517981354617
"H2-T3",0.0460761525454241,0.102727117329161
"Ap1g1",50.3612347321485,61.687633956161
"Aox1",0,0
"Camk4",164.077179214255,151.16295314986
"Mrpl36",93.9492750401197,86.3421421151596
"Tcte3",0,0
"Tra2a",35.0178759345223,33.899948718623
"Bst2",110.029852278473,105.757567290371
"Klhl30",37.0913027990664,13.8167972807721
"Sorcs1",1.84304610181696,1.54090675993741
"Tlcd1",2.85672145781629,2.00317878791863
"Chrna6",0,0
"Prdm5",0.737218440726785,1.69499743593115
"Asb17",0,0
"Lrrc42",29.3505091714351,27.4795038855505
"Erp44",208.540666420589,197.852427975963
"1810019D21Rik",0,0
"Afap1",0.645066135635937,1.59227031860199
"Ep400",102.795896328841,91.9921335682634
"Mir3572",0,0
"Mir5127",0,0
"Tbx20",0,0
"Arid4b",61.8341967159591,64.25581188939
"Gm29443",0,0
"Snord2",0.0460761525454241,0.154090675993741
"Snord4a",0,0
"Pdcd1",205.269259589864,131.490710181326
"Pcp4",0.0460761525454241,0
"Pcolce",0,0.0513635586645803
"Sphkap",0,0
"Champ1",26.5398638661643,31.0235894334065
"Prl2c5",0,0
"Desi1",88.8348221075776,84.698508237893
"Ak5",0.0460761525454241,0.205454234658321
"Gdf3",0,0
"Opn1mw",0,0.154090675993741
"Med17",49.0250263083312,40.269029993031
"Chil5",0,0.256817793322902
"1700096P03Rik",0,0
"2210404E10Rik",0,0
"Mir6378",0,0
"3010003L21Rik",7.83294593272209,7.70453379968705
"Bcl7c",36.6305412736121,34.0026758359522
"4930441H08Rik",0,0
"8430430B14Rik",0.0921523050908481,0.564999145310384
"Gm22496",0,0
"Hpgd",0,0
"Ptcd2",57.5491145292347,52.9558289831823
"Cdc6",42.8968980197898,35.1840376852375
"Poteg",0,0
"Amhr2",0,0
"Mir7229",0,0
"Raet1a",0,0
"Rad51b",5.80559522072343,5.08499230779345
"Olfr297",0,0
"Olfr307",0,0
"Olfr305",0,0
"Olfr986",0,0
"Olfr971",0,0
"Olfr229",0,0
"Olfr968",0,0
"Olfr970",0,0
"Mbd5",8.24763130563091,7.08817109571209
"Abhd8",70.7729703097714,75.5044312369331
"Ngb",0,0
"Trpv6",0,0.102727117329161
"Maea",104.731094735749,90.1944090150031
"Klhdc2",64.7369943263208,58.9140017882737
"Nkpd1",0.138228457636272,0.513635586645803
"Mapk1ip1",7.64864132254039,6.47180839173712
"Wdr5b",2.81064530527087,2.41408725723528
"Capns2",0,0
"Lyg1",0,0
"Nedd8",212.825748607314,184.138357812521
"Celf2",253.372762847287,291.590922538823
"Gpbp1",101.275383294842,139.246607539677
"Carf",0.276456915272544,0.873180497297866
"Usp51",0,0.102727117329161
"Sh3bp2",50.2230062745122,27.0172318575693
"Ppp1r16b",147.950525823357,175.406552839542
"Irak1",120.02837738083,129.025259365426
"Rpl37rt",26.6320161712551,23.6786005443715
"Dnajc5",73.445387157406,99.9534851612733
"Slc2a7",0,0
"Dnaja1",125.926124906644,132.261163561294
"Adam5",0,0
"Nap1l1",135.003126958093,120.961180655087
"Nell2",0,0
"Acox3",27.4613869170727,40.7313020210122
"Lclat1",13.9610742212635,18.3881540019198
"Rnf216",12.164104271992,14.2790693087533
"Gm14635",0,0
"Actrt3",0.23038076272712,0.154090675993741
"Dubr",15.3433587976262,15.4090675993741
"Mir383",0,0
"A730004F24Rik",0,0
"Atp6v0c",0.138228457636272,0.0513635586645803
"Smyd3",82.0155515308548,83.6712370646014
"Trem2",0,0
"LTO1",5.80559522072343,7.13953465437667
"Tsga13",0.0921523050908481,0.0513635586645803
"Klf7",45.9379240877878,37.2385800318208
"Ndufab1",62.1106536312316,57.886730614982
"Tbc1d5",16.1266533908984,22.034966667105
"Plcz1",0,0
"4933411E08Rik",0.138228457636272,0
"Ccl21c",0,0
"Kifc2",1.3362084238173,2.15726946391237
"Resf1",37.7824450872477,40.6285749036831
"Spta1",0,0.410908469316643
"Apol7d",0,0
"Olfr323",0,0
"Olfr918",0,0
"Olfr368",0,0
"Olfr1253",0,0
"Olfr509",0,0
"Olfr1450",0,0
"Olfr47",0,0
"Olfr434",0,0
"Olfr361",0,0
"4933404K08Rik",0,0
"Map7d1",121.64104271992,124.402539085614
"Ikzf4",15.6198157128988,19.826333644528
"Zscan22",7.04965133944988,7.08817109571209
"Herc6",14.2836072890815,24.5004174830048
"Pih1h3b",0,0
"AV320801",0,0
"Phldb2",0,0.308181351987482
"Angpt1",0,0
"Slc25a5",890.790257160683,899.067730864814
"Cd7",20.64211634035,47.4085646474077
"Cd6",17.1864048994432,26.6063233882526
"Tapbp",904.244493703947,1075.65564555364
"Tal2",0,0
"Mcrip1",104.178180905204,106.322566435681
"1700030F04Rik",0.184304610181696,0
"Amy2b",0,0
"Iffo2",14.6982926619903,13.2517981354617
"Cass4",21.4714870861676,23.3190556337195
"Vmn2r52",0,0
"Vmn2r79",0,0
"Pcdh19",0.0460761525454241,0
"Gsg1l",0,0
"Mpp6",151.866998789718,124.042994174962
"D430019H16Rik",0,0
"Rnf10",163.293884620983,176.228369778175
"Rbpms",0,0.0513635586645803
"Zfhx3",0.0460761525454241,0.0513635586645803
"Tfap2d",0,0
"Tspan33",0,0
"Slc25a24",51.605290850875,68.9298957278668
"Rtl8a",6.1281282885414,6.06089992242048
"Rdh16",0,0
"Sec31a",164.03110306171,190.764256880251
"Gpr63",0,0.205454234658321
"H2al3",0,0
"Tmem67",8.06332669544921,7.60180668235789
"Gm6249",0,0
"Kif17",1.38228457636272,0.770453379968705
"Smkr-ps",0.737218440726785,0.205454234658321
"Grk2",400.678222535008,430.118440257196
"Ccdc170",0,0
"Spink2",2.99494991545256,4.05772113450185
"Il17ra",97.6353672437536,103.086662239813
"H2-M9",0,0
"Ano6",49.9926255117851,78.94578966746
"Cacng4",0.184304610181696,0.0513635586645803
"Cep76",15.8041203230805,20.1345149965155
"Cnr1",0,0
"Speer4e",0,0
"Foxn1",0,0
"Gm2016",0,0
"Dusp15",0,0
"Dync1i1",0,0
"Syt2",0,0
"Nfu1",72.6160164115883,77.5589735835163
"Fam234a",43.2194310876078,52.5449205138657
"1700029N11Rik",0,0
"Ap1s2",11.2425812210835,15.3063404820449
"Tcf19",54.8306215290546,62.9203593641109
"Abhd4",31.5160883410701,34.4649478639334
"Pfdn2",48.8867978506949,43.453570630235
"Tdrd5",0,0
"Gm6787",0.368609220363392,0.205454234658321
"Mak",0,0
"5730409E04Rik",0.368609220363392,0.0513635586645803
"Wdr31",1.42836072890815,1.12999829062077
"Slmap",52.4346615966926,57.3730950283362
"Pitpnm2",4.51546294945156,2.97908640254566
"Ppt1",134.680593890275,146.23205151806
"Smarcc1",81.7390946155823,98.2584877253422
"Gm17769",0.23038076272712,0
"Atp2a1",1.01367535599933,1.43817964260825
"Mras",0.506837677999665,0.154090675993741
"Pdcd2",46.8133709861509,42.0153909876267
"5730435O14Rik",0,0
"Ube2g1",54.0934030883278,72.3198905997291
"Gm30052",0,0
"Adamtsl1",0,0
"Prr19",0.138228457636272,0.102727117329161
"Chek1",13.7767696110818,15.7172489513616
"Usp48",84.641892225944,101.494391921211
"Chd1",47.6888178845139,61.4308161628381
"Tfr2",8.15547900054006,10.2213481742515
"Mpi",20.5038878827137,23.2163285163903
"Hacd3",82.8449222766725,86.9585048191345
"Zfp318",2.53418838999832,3.18454063720398
"Kifc5b",2.3038076272712,2.05454234658321
"Fgd3",6.58888981399564,10.9404379955556
"Nupl2",23.683142408348,20.3399692311738
"1700066C05Rik",0,0
"Dapk2",131.363110907004,144.023418495483
"1700121N20Rik",0,0
"Odf2l",7.97117439035836,6.21499059841422
"Per2",1.65874149163527,1.90045167058947
"D430036J16Rik",0,0
"Cdkl4",0.184304610181696,0.0513635586645803
"Pdp1",10.2289058650841,12.6867989901513
"Aldoa",5014.9745191965,5319.36422597993
"Gstt2",56.3050584105082,54.4453721844552
"Ptgfrn",0.0921523050908481,0.719089821304125
"Ankrd49",17.1864048994432,17.7204277392802
"Mir374c",0,0
"Mir3110",0,0
"Gpr89",47.8731224946956,57.7840034976529
"9430019J16Rik",0,0
"Rbakdn",0,0.102727117329161
"Ntmt1",48.9789501557858,38.8822139090873
"Olfr356",0,0
"Agpat3",125.096754160826,123.272540794993
"Rnf185",16.1727295434438,16.4363387726657
"Ablim3",0,0
"Mpp7",13.7767696110818,18.1826997672614
"Csad",11.0582766109018,14.1249786327596
"Pnpla6",18.5686894758059,25.1167801869798
"Tmem106a",21.3332586285313,15.4604311580387
"Lrrc74a",0,0
"Olfr55",0,0
"Fgf12",0,0
"4930558G05Rik",0,0
"Nadk2",22.6233908998032,27.7363216788734
"Impact",10.5053627803567,8.52635073832034
"Plg",0,0
"Dnah11",0,0
"Dyrk1b",6.17420444108682,6.88271686105377
"Mir5098",0.0460761525454241,0.102727117329161
"Pde10a",0,0
"Gpr87",0.645066135635937,0.462272027981223
"Sparc",0,0
"Arhgap27os3",6.40458520381394,8.01271515167453
"2610016A17Rik",0.184304610181696,0.205454234658321
"Drc7",0,0
"Skp2",1.56658918654442,2.25999658124154
"Stx2",16.3570341536255,26.3495055949297
"Traf2",52.5728900543289,47.8708366753889
"Rdh13",4.23900603417901,3.90363045850811
"Pld6",0,0.256817793322902
"Dolpp1",26.1712546458009,31.4344979027232
"Rgs3",35.8933228328853,37.5467613838082
"A330008L17Rik",0,0
"Gm12610",0.598989983090513,0.770453379968705
"Crem",57.917723749598,53.9831001564739
"Dlg4",4.28508218672444,3.03044996121024
"Chmp3",67.4554873265008,72.4739812757229
"Zzz3",18.4304610181696,27.7363216788734
"Olfr659",0,0
"Fam205a4",0,0
"Fam205a3",0,0
"Fam118a",11.2425812210835,18.6449717952427
"Commd8",92.6591427688478,90.8621352776426
"S100a16",0,0
"Nme7",17.6932425774428,15.1522498060512
"Mustn1",0.138228457636272,0.0513635586645803
"Leprot",58.3324091225069,57.3217314696717
"Gimap5",72.1552548861341,74.8367049742936
"Adnp2",6.40458520381394,6.11226348108506
"Fancb",2.44203608490748,4.05772113450185
"Trim50",0,0
"Gm26391",0,0
"1700024B18Rik",0,0
"Ngf",0,0
"Clip4",0,0.154090675993741
"Zw10",44.1870302910617,38.5740325570998
"Mir1954",0,0
"Mir101a",0,0
"Ylpm1",22.5312385947124,21.3672404044654
"Tril",0,0
"Prorsd1",29.6730422392531,33.0267682213252
"Wdr55",37.3216835617935,33.6944944839647
"Serpini2",0,0
"Rmdn2",3.54786374599765,5.59862789443926
"Lrrc23",0,0.102727117329161
"Igfals",0,0.359544910652062
"Ifngr2",1.38228457636272,7.39635244769957
"Daam1",2.76456915272544,3.18454063720398
"Shisal1",0,0
"Aptx",21.8861724590764,20.6995141418259
"Hadha",115.512914431378,120.190727275118
"Olfr749",0,0
"Tacr2",0,0
"4933416E03Rik",0,0
"Fxyd4",0.368609220363392,0.821816938633286
"Serpinb6a",132.791471635912,97.3339436693797
"Dlc1",0.0460761525454241,0.616362703974964
"Dpysl4",0,0
"Vmn2r26",0,0
"Rnf180",0.23038076272712,0.410908469316643
"Mtfr2",6.3124328987231,8.06407871033911
"Oca2",0,0
"Pex13",31.7003929512518,36.8276715625041
"Nos1ap",0.414685372908817,0.770453379968705
"Ptma",551.900155189089,486.361536994911
"Zdhhc11",0,0
"Kif21b",39.1647296636105,45.1485680661661
"Adamts14",15.8041203230805,6.16362703974964
"Cdr1",0,0
"Inhba",4.42331064436071,1.95181522925405
"Lif",3.50178759345223,4.62272027981223
"Tead1",0.23038076272712,0.154090675993741
"Zfp688",18.2000802554425,19.6722429685343
"Sprr2j-ps",0,0
"Wfdc8",0,0
"St6galnac4",78.7902208526751,73.2957982143562
"Spats2l",0.0460761525454241,0.0513635586645803
"Naalad2",0.138228457636272,0
"Zeb2os",0.0921523050908481,0.205454234658321
"Zfp865",5.89774752581428,4.51999316248307
"Ttc21b",16.9560241367161,22.7540564884091
"4930505K14Rik",0,0
"Saxo1os",0,0
"B230110G15Rik",0,0
"4933439K11Rik",0,0
"Dixdc1",5.80559522072343,5.18771942512261
"Cst10",0,0
"Ube2j2",8.70839283108515,8.93725920763698
"Sorbs2os",0,0
"Mfsd14b",43.7723449181529,49.1035620833388
"Olfr765",0,0
"Zfp719",3.04102606799799,4.62272027981223
"C730036E19Rik",0,0
"4930405J17Rik",0,0
"4930401C15Rik",0,0
"LOC100861978",0,0
"Plac9b",0,0
"Far1",91.4150866501213,105.243931703725
"Mir3962",0,0
"Vmn2r49",0,0
"Pwp2",31.4239360359792,31.1263165507357
"Sgpp1",46.8594471386963,69.2380770798543
"Defb5",0,0
"Smpdl3b",15.1590541874445,9.50225835294736
"4930444P10Rik",0,0
"Enc1",0.783294593272209,0.770453379968705
"Med25",70.1739803266808,66.8753533812836
"Adh7",0,0
"Ccnd2",501.308539694214,505.006508790154
"Dipk1b",15.8962726281713,15.8199760686907
"Rasgrp2",51.8817477661475,66.2076271186441
"Tpm3",493.79812682931,473.828828680754
"Stxbp5l",0,0
"Cers6",17.4167856621703,20.0317878791863
"1700113H08Rik",0,0
"Reln",0,0
"Pikfyve",5.16052908508749,5.64999145310384
"Hdac4",63.8615474279578,65.3858101800108
"Agr3",0,0
"Ttll12",76.2099563101314,84.6471446792284
"Pomc",1.1519038136356,1.33545252527909
"Pkd2l2",1.79696994927154,2.25999658124154
"Ethe1",54.001250783237,54.7535535364426
"Cwc15",140.209732195725,133.031616941263
"Ctcfl",0.0460761525454241,0.0513635586645803
"I730030J21Rik",28.5672145781629,30.2531360534378
"Zfp652os",0.460761525454241,0.410908469316643
"D17Ertd648e",0,0
"4931431C16Rik",0,0.102727117329161
"9930104L06Rik",2.76456915272544,1.28408896661451
"Art5",0,0.154090675993741
"Edn3",0,0
"Edn2",0,0.0513635586645803
"S1pr1",24.7889700694381,50.2849239326242
"Ebp",134.265908517366,132.723435589276
"Nexn",0.0460761525454241,0.0513635586645803
"Herpud1",132.100329347731,109.250289279562
"Nfyc",33.8659721208867,32.4617690760148
"Dcaf8",111.089603787017,139.554788891665
"Gpld1",6.68104211908649,10.7863473195619
"Gm20735",0.0460761525454241,0
"Zcrb1",51.0984531728753,44.8917502728432
"Csmd2",0.0460761525454241,0
"Tcf25",371.834551041572,396.783490683883
"Kif2c",38.1510543076111,50.0794696979658
"Pira11",0,0
"Cst6",2.02735071199866,2.20863302257695
"Ppp2cb",108.831872312292,110.945286715494
"Dedd",52.3425092916017,55.8835518270634
"Pts",39.8097957992464,37.1872164731562
"Cdkn2b",70.4504372419534,61.7903610734902
"Grik5",1.88912225436239,0.564999145310384
"Selenok",199.786197436959,164.722932637309
"C9",0,0
"C2",0.138228457636272,0
"Mir7231",0,0
"Gucd1",38.9343489008833,46.2272027981223
"Camsap3",1.01367535599933,1.43817964260825
"Cr2",0,0.0513635586645803
"Lipf",0,0
"Vwde",0,0
"Racgap1",122.931174991191,179.207456180721
"Mup9",0,0
"Cipc",17.0481764418069,14.073615074095
"Fam110a",51.605290850875,61.8417246321547
"2810408A11Rik",1.70481764418069,1.38681608394367
"DQ267101",0,0
"DQ267100",0,0
"Tcstv1",0,0
"Mlf2",254.386438203286,242.384633338155
"Prkce",1.42836072890815,2.92772284388108
"Bend3",2.21165532218035,2.51681437456444
"1700083H02Rik",0,0
"Arfgap1",54.4620123086912,53.7776459218156
"Lamp1",286.225059612174,322.100876385583
"Clstn1",45.0624771894247,60.3008178722173
"Myof",0,0
"Slc30a2",0.783294593272209,0.462272027981223
"Fdps",476.888178845139,421.694816636205
"Scamp3",1.24405611872645,0.564999145310384
"Cln8",12.5787896449008,11.1458922302139
"Chst4",0,0
"Casp8ap2",22.4390862896215,35.9031275065417
"Adh4",0,0
"Vipr2",15.1590541874445,30.3044996121024
"Ezr",532.179561899648,576.864127361902
"Vil1",0.0460761525454241,0
"Gm51425",1.52051303399899,2.72226860922276
"Mir543",0,0
"Phf14",32.9905252225236,27.5308674442151
"Hs3st5",0.322533067817968,0.359544910652062
"Gm21319",0,0
"Gpr155",3.31748298327053,2.41408725723528
"4930402K13Rik",0,0
"Gm21637",0,0
"Mir5107",0,0
"Gm2042",0,0
"Cdh10",0,0
"Gm32921",0,0
"AU021063",0,0
"Zfpl1",52.0660523763292,44.1212968928745
"Gucy1a1",0,0
"Arhgap29",0.184304610181696,0.154090675993741
"Ppp1r16a",33.7738198157958,36.4167630931875
"Prag1",6.08205213599598,6.47180839173712
"Dlgap2",0,0
"Tmc6",64.7369943263208,61.2767254868444
"Phf12",23.4988377981663,20.5967870244967
"Fam78b",5.62129061054174,1.64363387726657
"Tug1",20.1352786623503,25.219507304309
"Hand2os1",0,0
"4930405O22Rik",0.23038076272712,0.0513635586645803
"Mir384",0,0
"Mir181b-2",0,0
"Mgrn1",11.519038136356,18.2854268845906
"Trem1",0,0
"Gm35725",0,0
"Gm26839",0.414685372908817,0.616362703974964
"Tecpr2",2.11950301708951,3.28726775453314
"Pramel6",0,0
"Tmem106c",43.0351264774261,42.3749358982788
"Map7",8.38585976326718,9.19407700095988
"Fcer2a",0,0
"Mbtd1",5.57521445799631,5.34181010111636
"Dach2",0.967599203453905,1.69499743593115
"Rnf111",21.3793347810768,24.8085988349923
"Fcrla",0,0
"Wipi1",9.62991588199363,10.1186210569223
"Alg3",45.7536194776061,40.4231206690247
"Tbx3os2",0,0
"Gm5535",0.0460761525454241,0.0513635586645803
"Nme1",445.418166656614,368.225352066377
"Nmbr",0,0
"Nkx2-9",0,0
"Nkx2-5",0.414685372908817,0.513635586645803
"Icmt",34.7874951717952,35.5949461545542
"Siglech",0,0
"Mcub",26.4477115610734,29.5340462321337
"Gm16675",2.4881122374529,1.33545252527909
"Adam33",0,0
"Gm10532",0,0
"Cartpt",0,0
"Cdr2l",0.23038076272712,1.33545252527909
"Mrps23",86.5310144803064,75.1962498849456
"Chchd2",373.539368685753,349.99128874045
"Treml1",0,0
"Tbc1d9",0,0
"Tmem107",23.2223808828937,23.0622378403966
"Nup37",23.1763047303483,26.6576869469172
"C730027H18Rik",0,0
"Gigyf2",21.1950301708951,24.3976903656757
"Mpzl1",2.90279761036172,1.74636099459573
"Myb",19.9048978996232,18.3367904432552
"4930520O04Rik",2.71849300018002,2.31136013990612
"Cdh19",0,0
"1700007F19Rik",0,0
"Map3k20",0.921523050908481,2.3627236985707
"Wdr41",4.93014832236037,4.16044825183101
"Lhfpl2",0.921523050908481,0.924544055962446
